"OrthoGroup","# Species","Genes","Alg.-Conn.","L_infantum.fasta","L_major.fasta","L_mexicana.fasta"
"OrthoGroup_6778",3,3,0.928,"LINF_340008800","LmjF.34.0370","LmxM.33.0370"
"OrthoGroup_6779",3,3,0.928,"LINF_350032800","LmjF.35.2750","LmxM.34.2750"
"OrthoGroup_6780",3,3,0.928,"LINF_360006700","LmjF.36.0170","LmxM.36.0170"
"OrthoGroup_6781",3,3,0.928,"LINF_360010300","LmjF.36.0500","LmxM.36.0500"
"OrthoGroup_6782",3,3,0.928,"LINF_360054700","LmjF.36.4540","LmxM.36.4540"
"OrthoGroup_6783",3,3,0.928,"LINF_360061900","LmjF.36.5240","LmxM.36.5240"
"OrthoGroup_6784",3,3,0.927,"LINF_020010000","LmjF.02.0480","LmxM.02.0480"
"OrthoGroup_6785",3,3,0.927,"LINF_030014500","LmjF.03.0940","LmxM.03.0940"
"OrthoGroup_6786",3,3,0.927,"LINF_070015600","LmjF.07.0930","LmxM.07.0930"
"OrthoGroup_6787",3,3,0.927,"LINF_100013200","LmjF.10.0640","LmxM.10.0640"
"OrthoGroup_6788",3,3,0.927,"LINF_120008800","LmjF.12.0370","LmxM.12.0370"
"OrthoGroup_6789",3,3,0.927,"LINF_130011400","LmjF.13.0650","LmxM.13.0650"
"OrthoGroup_6790",3,3,0.927,"LINF_180007800","LmjF.18.0280","LmxM.18.0280"
"OrthoGroup_6791",3,3,0.927,"LINF_180008300","LmjF.18.0330","LmxM.18.0330"
"OrthoGroup_6792",3,3,0.927,"LINF_180014200","LmjF.18.0890","LmxM.18.0890"
"OrthoGroup_6793",3,3,0.927,"LINF_190012400","LmjF.19.0750","LmxM.19.0750"
"OrthoGroup_6794",3,3,0.927,"LINF_210024400","LmjF.21.1555","LmxM.21.1555"
"OrthoGroup_6795",3,3,0.927,"LINF_280023000","LmjF.28.1660","LmxM.28.1660"
"OrthoGroup_6796",3,3,0.927,"LINF_290006700","LmjF.29.0180","LmxM.08_29.0180"
"OrthoGroup_6797",3,3,0.927,"LINF_290011100","LmjF.29.0610","LmxM.08_29.0610"
"OrthoGroup_6798",3,3,0.927,"LINF_340013900","LmjF.34.0815","LmxM.33.0815"
"OrthoGroup_6799",3,3,0.927,"LINF_340014500","LmjF.34.0870","LmxM.33.0870"
"OrthoGroup_6800",3,3,0.927,"LINF_340031800","LmjF.34.2580","LmxM.33.2580"
"OrthoGroup_6801",3,3,0.927,"LINF_340032200","LmjF.34.2620","LmxM.33.2620"
"OrthoGroup_6802",3,3,0.927,"LINF_340040200","LmjF.34.3320","LmxM.33.3320"
"OrthoGroup_6803",3,3,0.927,"LINF_340046100","LmjF.34.3840","LmxM.33.3840"
"OrthoGroup_6804",3,3,0.927,"LINF_350008200","LmjF.35.0310","LmxM.34.0310"
"OrthoGroup_6805",3,3,0.927,"LINF_350024700","LmjF.35.1970","LmxM.34.1970"
"OrthoGroup_6806",3,3,0.927,"LINF_350053400","LmjF.35.4780","LmxM.34.4780"
"OrthoGroup_6807",3,3,0.927,"LINF_360029700","LmjF.36.2260","LmxM.36.2260"
"OrthoGroup_6808",3,3,0.927,"LINF_360043400","LmjF.36.3480","LmxM.36.3480"
"OrthoGroup_6809",3,3,0.927,"LINF_360043600","LmjF.36.3500","LmxM.36.3500"
"OrthoGroup_6810",3,3,0.926,"LINF_010013100","LmjF.01.0800","LmxM.01.0800"
"OrthoGroup_6811",3,3,0.926,"LINF_020010100","LmjF.02.0490","LmxM.02.0490"
"OrthoGroup_6812",3,3,0.926,"LINF_080005500","LmjF.08.0060","LmxM.08.0060"
"OrthoGroup_6813",3,3,0.926,"LINF_090014800","LmjF.09.0860","LmxM.09.0860"
"OrthoGroup_6814",3,3,0.926,"LINF_110007800","LmjF.11.0290","LmxM.11.0290"
"OrthoGroup_6815",3,3,0.926,"LINF_140013600","LmjF.14.0780","LmxM.14.0780"
"OrthoGroup_6816",3,3,0.926,"LINF_150006400","LmjF.15.0150","LmxM.15.0150"
"OrthoGroup_6817",3,3,0.926,"LINF_180008100","LmjF.18.0310","LmxM.18.0310"
"OrthoGroup_6818",3,3,0.926,"LINF_200015700","LmjF.20.1060","LmxM.20.1060"
"OrthoGroup_6819",3,3,0.926,"LINF_200020700","LmjF.20.1530","LmxM.20.1530"
"OrthoGroup_6820",3,3,0.926,"LINF_210015200","LmjF.21.0855","LmxM.21.0855"
"OrthoGroup_6821",3,3,0.926,"LINF_210020900","LmjF.21.1280","LmxM.21.1280"
"OrthoGroup_6822",3,3,0.926,"LINF_240009800","LmjF.24.0500","LmxM.24.0500"
"OrthoGroup_6823",3,3,0.926,"LINF_250026500","LmjF.25.1960","LmxM.25.1960"
"OrthoGroup_6824",3,3,0.926,"LINF_280011600","LmjF.28.0650","LmxM.28.0650"
"OrthoGroup_6825",3,3,0.926,"LINF_290031900","LmjF.29.2420","LmxM.08_29.2420"
"OrthoGroup_6826",3,3,0.926,"LINF_300016900","LmjF.30.1130","LmxM.29.1130"
"OrthoGroup_6827",3,3,0.926,"LINF_330007600","LmjF.33.0240","LmxM.32.0240"
"OrthoGroup_6828",3,3,0.926,"LINF_330016400","LmjF.33.0910","LmxM.32.0910"
"OrthoGroup_6829",3,3,0.926,"LINF_350030300","LmjF.35.2510","LmxM.34.2510"
"OrthoGroup_6830",3,3,0.926,"LINF_350047300","LmjF.35.4150","LmxM.34.4150"
"OrthoGroup_6831",3,3,0.926,"LINF_360024300","LmjF.36.1790","LmxM.36.1790"
"OrthoGroup_6832",3,3,0.926,"LINF_360035900","LmjF.36.2800","LmxM.36.2800"
"OrthoGroup_6833",3,3,0.926,"LINF_360051300","LmjF.36.4210","LmxM.36.4210"
"OrthoGroup_6834",3,3,0.926,"LINF_360076900","LmjF.36.6525","LmxM.36.6525"
"OrthoGroup_6835",3,3,0.925,"LINF_030008200","LmjF.03.0340","LmxM.03.0340"
"OrthoGroup_6836",3,3,0.925,"LINF_050014500","LmjF.05.0930","LmxM.05.0930"
"OrthoGroup_6837",3,3,0.925,"LINF_060005600","LmjF.06.0070","LmxM.06.0070"
"OrthoGroup_6838",3,3,0.925,"LINF_120007100","LmjF.12.0200","LmxM.12.0200"
"OrthoGroup_6839",3,3,0.925,"LINF_210019900","LmjF.21.1180","LmxM.21.1180"
"OrthoGroup_6840",3,3,0.925,"LINF_240024000","LmjF.24.1800","LmxM.24.1800"
"OrthoGroup_6841",3,3,0.925,"LINF_250029400","LmjF.25.2230","LmxM.25.2230"
"OrthoGroup_6842",3,3,0.925,"LINF_260024200","LmjF.26.1890","LmxM.26.1890"
"OrthoGroup_6843",3,3,0.925,"LINF_270018100","LmjF.27.1170","LmxM.27.1170"
"OrthoGroup_6844",3,3,0.925,"LINF_280009600","LmjF.28.0370","LmxM.28.0370"
"OrthoGroup_6845",3,3,0.925,"LINF_290006000","LmjF.29.0110","LmxM.08_29.0110"
"OrthoGroup_6846",3,3,0.925,"LINF_290009100","LmjF.29.0410","LmxM.08_29.0410"
"OrthoGroup_6847",3,3,0.925,"LINF_290022000","LmjF.29.1540","LmxM.08_29.1540"
"OrthoGroup_6848",3,3,0.925,"LINF_300007100","LmjF.30.0210","LmxM.29.0210"
"OrthoGroup_6849",3,3,0.925,"LINF_300007300","LmjF.30.0230","LmxM.29.0230"
"OrthoGroup_6850",3,3,0.925,"LINF_310014200","LmjF.31.0850","LmxM.30.0851"
"OrthoGroup_6851",3,3,0.925,"LINF_320006100","LmjF.32.0110","LmxM.31.0110"
"OrthoGroup_6852",3,3,0.925,"LINF_320007900","LmjF.32.0280","LmxM.31.0280"
"OrthoGroup_6853",3,3,0.925,"LINF_320041400","LmjF.32.3390","LmxM.31.3390"
"OrthoGroup_6854",3,3,0.925,"LINF_320045200","LmjF.32.3800","LmxM.31.3800"
"OrthoGroup_6855",3,3,0.925,"LINF_330005600","LmjF.33.0060","LmxM.32.0060"
"OrthoGroup_6856",3,3,0.925,"LINF_340020600","LmjF.34.1350","LmxM.33.1350"
"OrthoGroup_6857",3,3,0.925,"LINF_340038700","LmjF.34.3180","LmxM.33.3180"
"OrthoGroup_6858",3,3,0.925,"LINF_350024600","LmjF.35.1960","LmxM.34.1960"
"OrthoGroup_6859",3,3,0.925,"LINF_360045200","LmjF.36.3653","LmxM.36.3653"
"OrthoGroup_6860",3,3,0.925,"LINF_360059200","LmjF.36.4970","LmxM.36.4970"
"OrthoGroup_6861",3,3,0.925,"LINF_360060600","LmjF.36.5110","LmxM.36.5110"
"OrthoGroup_6862",3,3,0.924,"LINF_030014600","LmjF.03.0950","LmxM.03.0950"
"OrthoGroup_6863",3,3,0.924,"LINF_090019200","LmjF.09.1190","LmxM.09.1190"
"OrthoGroup_6864",3,3,0.924,"LINF_130016700","LmjF.13.1170","LmxM.13.1170"
"OrthoGroup_6865",3,3,0.924,"LINF_180005600","LmjF.18.0060","LmxM.18.0060"
"OrthoGroup_6866",3,3,0.924,"LINF_190008400","LmjF.19.0350","LmxM.19.0350"
"OrthoGroup_6867",3,3,0.924,"LINF_210010500","LmjF.21.0510","LmxM.21.0510"
"OrthoGroup_6868",3,3,0.924,"LINF_210027900","LmjF.21.1810","LmxM.21.1810"
"OrthoGroup_6869",3,3,0.924,"LINF_230015100","LmjF.23.0740","LmxM.23.0740"
"OrthoGroup_6870",3,3,0.924,"LINF_250026300","LmjF.25.1940","LmxM.25.1940"
"OrthoGroup_6871",3,3,0.924,"LINF_260006300","LmjF.26.0140","LmxM.26.0140"
"OrthoGroup_6872",3,3,0.924,"LINF_260025400","LmjF.26.2010","LmxM.26.2010"
"OrthoGroup_6873",3,3,0.924,"LINF_270022200","LmjF.27.1540","LmxM.27.1540"
"OrthoGroup_6874",3,3,0.924,"LINF_280005100","LmjF.28.0020","LmxM.28.0020"
"OrthoGroup_6875",3,3,0.924,"LINF_300039700","LmjF.30.3400","LmxM.29.3400"
"OrthoGroup_6876",3,3,0.924,"LINF_320008000","LmjF.32.0290","LmxM.31.0290"
"OrthoGroup_6877",3,3,0.924,"LINF_320031000","LmjF.32.2430","LmxM.31.2430"
"OrthoGroup_6878",3,3,0.924,"LINF_340021600","LmjF.34.1440","LmxM.33.1440"
"OrthoGroup_6879",3,3,0.924,"LINF_350012800","LmjF.35.0810","LmxM.34.0810"
"OrthoGroup_6880",3,3,0.924,"LINF_360012900","LmjF.36.0730","LmxM.36.0730"
"OrthoGroup_6881",3,3,0.923,"LINF_050013100","LmjF.05.0790","LmxM.05.0790"
"OrthoGroup_6882",3,3,0.923,"LINF_080011300","LmjF.08.0600","LmxM.08.0600"
"OrthoGroup_6883",3,3,0.923,"LINF_110007600","LmjF.11.0270","LmxM.11.0270"
"OrthoGroup_6884",3,3,0.923,"LINF_170021100","LmjF.17.1375","LmxM.17.1375"
"OrthoGroup_6885",3,3,0.923,"LINF_190016800","LmjF.19.1140","LmxM.19.1140"
"OrthoGroup_6886",3,3,0.923,"LINF_210005700","LmjF.21.0050","LmxM.21.0050"
"OrthoGroup_6887",3,3,0.923,"LINF_210012900","LmjF.21.0725.2","LmxM.21.0725"
"OrthoGroup_6888",3,3,0.923,"LINF_230011500","LmjF.23.1630","LmxM.23.1630"
"OrthoGroup_6889",3,3,0.923,"LINF_240006700","LmjF.24.0200","LmxM.24.0200"
"OrthoGroup_6890",3,3,0.923,"LINF_250007400","LmjF.25.0230","LmxM.25.0230"
"OrthoGroup_6891",3,3,0.923,"LINF_250030000","LmjF.25.2280","LmxM.25.2280"
"OrthoGroup_6892",3,3,0.923,"LINF_250030700","LmjF.25.2350","LmxM.25.2350"
"OrthoGroup_6893",3,3,0.923,"LINF_280027000","LmjF.28.2040","LmxM.28.2040"
"OrthoGroup_6894",3,3,0.923,"LINF_290028400","LmjF.29.2070","LmxM.08_29.2070"
"OrthoGroup_6895",3,3,0.923,"LINF_290029900","LmjF.29.2220","LmxM.08_29.2220"
"OrthoGroup_6896",3,3,0.923,"LINF_310029300","LmjF.31.2115","LmxM.30.2115"
"OrthoGroup_6897",3,3,0.923,"LINF_310036800","LmjF.31.2810","LmxM.30.2810"
"OrthoGroup_6898",3,3,0.923,"LINF_320023200","LmjF.32.1750","LmxM.31.1750"
"OrthoGroup_6899",3,3,0.923,"LINF_320023700","LmjF.32.1800","LmxM.31.1800"
"OrthoGroup_6900",3,3,0.923,"LINF_320030900","LmjF.32.2420","LmxM.31.2420"
"OrthoGroup_6901",3,3,0.923,"LINF_330038100","LmjF.33.2870","LmxM.32.2870"
"OrthoGroup_6902",3,3,0.923,"LINF_340027700","LmjF.34.2230","LmxM.33.2230"
"OrthoGroup_6903",3,3,0.923,"LINF_350046000","LmjF.35.4045","LmxM.34.4045"
"OrthoGroup_6904",3,3,0.923,"LINF_360048900","LmjF.36.3990","LmxM.36.3990"
"OrthoGroup_6905",3,3,0.923,"LINF_360056100","LmjF.36.4670","LmxM.36.4670"
"OrthoGroup_6906",3,3,0.923,"LINF_360060500","LmjF.36.5100","LmxM.36.5100"
"OrthoGroup_6907",3,3,0.923,"LINF_360069100","LmjF.36.5920","LmxM.36.5920"
"OrthoGroup_6908",3,3,0.922,"LINF_030010300","LmjF.03.0550","LmxM.03.0550"
"OrthoGroup_6909",3,3,0.922,"LINF_030012800","LmjF.03.0780","LmxM.03.0780"
"OrthoGroup_6910",3,3,0.922,"LINF_060009700","LmjF.06.0420","LmxM.06.0420"
"OrthoGroup_6911",3,3,0.922,"LINF_080006400","LmjF.08.0140","LmxM.08.0140"
"OrthoGroup_6912",3,3,0.922,"LINF_090023000","LmjF.09.1530","LmxM.09.1530"
"OrthoGroup_6913",3,3,0.922,"LINF_100008900","LmjF.10.0360","LmxM.10.0360"
"OrthoGroup_6914",3,3,0.922,"LINF_120005700","LmjF.12.0070","LmxM.12.0070"
"OrthoGroup_6915",3,3,0.922,"LINF_130017700","LmjF.13.1260","LmxM.13.1260"
"OrthoGroup_6916",3,3,0.922,"LINF_150023400","LmjF.15.1540","LmxM.15.1540"
"OrthoGroup_6917",3,3,0.922,"LINF_170007500","LmjF.17.0180:pseudogenic_transcript-p1","LmxM.17.0235"
"OrthoGroup_6918",3,3,0.922,"LINF_250010400","LmjF.25.0520","LmxM.25.0520"
"OrthoGroup_6919",3,3,0.922,"LINF_260018200","LmjF.26.1320","LmxM.26.1320"
"OrthoGroup_6920",3,3,0.922,"LINF_280033000","LmjF.28.2565","LmxM.28.2565"
"OrthoGroup_6921",3,3,0.922,"LINF_310010500","LmjF.31.0510","LmxM.30.0510"
"OrthoGroup_6922",3,3,0.922,"LINF_310027400","LmjF.31.1960","LmxM.30.1960"
"OrthoGroup_6923",3,3,0.922,"LINF_340048600","LmjF.34.4080","LmxM.33.4080"
"OrthoGroup_6924",3,3,0.922,"LINF_350047900","LmjF.35.4210","LmxM.34.4210"
"OrthoGroup_6925",3,3,0.922,"LINF_350053500","LmjF.35.4790","LmxM.34.4790"
"OrthoGroup_6926",3,3,0.922,"LINF_350057800","LmjF.35.5220","LmxM.34.5220"
"OrthoGroup_6927",3,3,0.922,"LINF_360064600","LmjF.36.5490","LmxM.36.5490"
"OrthoGroup_6928",3,3,0.921,"LINF_090012600","LmjF.09.0670","LmxM.09.0670"
"OrthoGroup_6929",3,3,0.921,"LINF_130007500","LmjF.13.0260","LmxM.13.0260"
"OrthoGroup_6930",3,3,0.921,"LINF_130016600","LmjF.13.1160","LmxM.13.1160"
"OrthoGroup_6931",3,3,0.921,"LINF_140007700","LmjF.14.0270","LmxM.14.0270"
"OrthoGroup_6932",3,3,0.921,"LINF_200011300","LmjF.20.0590","LmxM.20.0590"
"OrthoGroup_6933",3,3,0.921,"LINF_210025700","LmjF.21.1605","LmxM.21.1605"
"OrthoGroup_6934",3,3,0.921,"LINF_230017300","LmjF.23.0890","LmxM.23.0890"
"OrthoGroup_6935",3,3,0.921,"LINF_230023200","LmjF.23.1390","LmxM.23.1390"
"OrthoGroup_6936",3,3,0.921,"LINF_270022900","LmjF.27.1600","LmxM.27.1600"
"OrthoGroup_6937",3,3,0.921,"LINF_280005400","LmjF.28.0050","LmxM.28.0050"
"OrthoGroup_6938",3,3,0.921,"LINF_330006000","LmjF.33.0100","LmxM.32.0100"
"OrthoGroup_6939",3,3,0.921,"LINF_330014600","LmjF.33.0765","LmxM.32.0765"
"OrthoGroup_6940",3,3,0.921,"LINF_330020300","LmjF.33.1260","LmxM.32.1260"
"OrthoGroup_6941",3,3,0.921,"LINF_340011200","LmjF.34.0560","LmxM.33.0560"
"OrthoGroup_6942",3,3,0.921,"LINF_350057700","LmjF.35.5210","LmxM.34.5210"
"OrthoGroup_6943",3,3,0.921,"LINF_350058000","LmjF.35.5240","LmxM.34.5240"
"OrthoGroup_6944",3,3,0.921,"LINF_360021000","LmjF.36.1480","LmxM.36.1480"
"OrthoGroup_6945",3,3,0.921,"LINF_360032200","LmjF.36.2480","LmxM.36.2480"
"OrthoGroup_6946",3,3,0.921,"LINF_360058300","LmjF.36.4890","LmxM.36.4890"
"OrthoGroup_6947",3,3,0.921,"LINF_360060300","LmjF.36.5080","LmxM.36.5080"
"OrthoGroup_6948",3,3,0.92,"LINF_030005400","LmjF.03.0060","LmxM.03.0060"
"OrthoGroup_6949",3,3,0.92,"LINF_070011300","LmjF.07.0580","LmxM.07.0580"
"OrthoGroup_6950",3,3,0.92,"LINF_280013000","LmjF.28.0785","LmxM.28.0785"
"OrthoGroup_6951",3,3,0.92,"LINF_310018200","LmjF.31.1170","LmxM.30.1170"
"OrthoGroup_6952",3,3,0.92,"LINF_350008100","LmjF.35.0300","LmxM.34.0300"
"OrthoGroup_6953",3,3,0.92,"LINF_350030600","LmjF.35.2540","LmxM.34.2540"
"OrthoGroup_6954",3,3,0.92,"LINF_360076800","LmjF.36.6523","LmxM.36.6523"
"OrthoGroup_6955",3,3,0.919,"LINF_040010400","LmjF.04.0540","LmxM.04.0540"
"OrthoGroup_6956",3,3,0.919,"LINF_080006600","LmjF.08.0160","LmxM.08.0160"
"OrthoGroup_6957",3,3,0.919,"LINF_110005300","LmjF.11.0040","LmxM.11.0040"
"OrthoGroup_6958",3,3,0.919,"LINF_110012100","LmjF.11.0640","LmxM.11.0640"
"OrthoGroup_6959",3,3,0.919,"LINF_190007100","LmjF.19.0230","LmxM.19.0230"
"OrthoGroup_6960",3,3,0.919,"LINF_200007700","LmjF.20.0265","LmxM.20.0265"
"OrthoGroup_6961",3,3,0.919,"LINF_200021500","LmjF.20.1700","LmxM.20.1700"
"OrthoGroup_6962",3,3,0.919,"LINF_240014600","LmjF.24.0940","LmxM.24.0940"
"OrthoGroup_6963",3,3,0.919,"LINF_240014700","LmjF.24.0950","LmxM.24.0950"
"OrthoGroup_6964",3,3,0.919,"LINF_270029200","LmjF.27.2200","LmxM.27.2200"
"OrthoGroup_6965",3,3,0.919,"LINF_300015000","LmjF.30.0940","LmxM.29.0940"
"OrthoGroup_6966",3,3,0.919,"LINF_300032100","LmjF.30.2690","LmxM.29.2690"
"OrthoGroup_6967",3,3,0.919,"LINF_310038000","LmjF.31.2920","LmxM.30.2920"
"OrthoGroup_6968",3,3,0.919,"LINF_320010900","LmjF.32.0560","LmxM.31.0560"
"OrthoGroup_6969",3,3,0.919,"LINF_320013100","LmjF.32.0760","LmxM.31.0760"
"OrthoGroup_6970",3,3,0.919,"LINF_330010700","LmjF.33.0420","LmxM.32.0420"
"OrthoGroup_6971",3,3,0.919,"LINF_340007600","LmjF.34.0250","LmxM.33.0250"
"OrthoGroup_6972",3,3,0.919,"LINF_340029200","LmjF.34.2380","LmxM.33.2380"
"OrthoGroup_6973",3,3,0.919,"LINF_350036500","LmjF.35.3120","LmxM.34.3120"
"OrthoGroup_6974",3,3,0.919,"LINF_360060100","LmjF.36.5060","LmxM.36.5060"
"OrthoGroup_6975",3,3,0.918,"LINF_060013700","LmjF.06.0800","LmxM.06.0800"
"OrthoGroup_6976",3,3,0.918,"LINF_080009300","LmjF.08.0420","LmxM.08.0420"
"OrthoGroup_6977",3,3,0.918,"LINF_170008900","LmjF.17.0260","LmxM.17.0260"
"OrthoGroup_6978",3,3,0.918,"LINF_230013400","LmjF.23.0580","LmxM.23.0580"
"OrthoGroup_6979",3,3,0.918,"LINF_250017300","LmjF.25.1120","LmxM.25.1120"
"OrthoGroup_6980",3,3,0.918,"LINF_250020200","LmjF.25.1400","LmxM.25.1400"
"OrthoGroup_6981",3,3,0.918,"LINF_280030400","LmjF.28.2350","LmxM.28.2350"
"OrthoGroup_6982",3,3,0.918,"LINF_290017500","LmjF.29.1160","LmxM.08_29.1160"
"OrthoGroup_6983",3,3,0.918,"LINF_290023000","LmjF.29.1610","LmxM.08_29.1610"
"OrthoGroup_6984",3,3,0.918,"LINF_290035600","LmjF.29.2780","LmxM.08_29.2780"
"OrthoGroup_6985",3,3,0.918,"LINF_300030400","LmjF.30.2530","LmxM.29.2530"
"OrthoGroup_6986",3,3,0.918,"LINF_310011600","LmjF.31.0590","LmxM.30.0590"
"OrthoGroup_6987",3,3,0.918,"LINF_310020000","LmjF.31.1330","LmxM.30.1330"
"OrthoGroup_6988",3,3,0.918,"LINF_310024900","LmjF.31.1750","LmxM.30.1750"
"OrthoGroup_6989",3,3,0.918,"LINF_310037800","LmjF.31.2905","LmxM.30.2905"
"OrthoGroup_6990",3,3,0.918,"LINF_320011500","LmjF.32.0620","LmxM.31.0620"
"OrthoGroup_6991",3,3,0.918,"LINF_340022800","LmjF.34.1555","LmxM.33.1555"
"OrthoGroup_6992",3,3,0.918,"LINF_340025100","LmjF.34.2010","LmxM.33.2010"
"OrthoGroup_6993",3,3,0.917,"LINF_050014200","LmjF.05.0900","LmxM.05.0900"
"OrthoGroup_6994",3,3,0.917,"LINF_090014600","LmjF.09.0840","LmxM.09.0840"
"OrthoGroup_6995",3,3,0.917,"LINF_140017300","LmjF.14.1100","LmxM.14.1100"
"OrthoGroup_6996",3,3,0.917,"LINF_190015800","LmjF.19.1050","LmxM.19.1050"
"OrthoGroup_6997",3,3,0.917,"LINF_200019700","LmjF.20.1440","LmxM.20.1440"
"OrthoGroup_6998",3,3,0.917,"LINF_210006000","LmjF.21.0070.2","LmxM.21.0070"
"OrthoGroup_6999",3,3,0.917,"LINF_240008400","LmjF.24.0360","LmxM.24.0365"
"OrthoGroup_7000",3,3,0.917,"LINF_270014300","LmjF.27.0810","LmxM.27.0810"
"OrthoGroup_7001",3,3,0.917,"LINF_300029400","LmjF.30.2400","LmxM.29.2400"
"OrthoGroup_7002",3,3,0.917,"LINF_320019800","LmjF.32.1410","LmxM.31.1410"
"OrthoGroup_7003",3,3,0.917,"LINF_330023400","LmjF.33.1520","LmxM.32.1520"
"OrthoGroup_7004",3,3,0.917,"LINF_350026200","LmjF.35.2110","LmxM.34.2110"
"OrthoGroup_7005",3,3,0.916,"LINF_030005100","LmjF.03.0020","LmxM.03.0020"
"OrthoGroup_7006",3,3,0.916,"LINF_070007300","LmjF.07.0210","LmxM.07.0210"
"OrthoGroup_7007",3,3,0.916,"LINF_160007000","LmjF.16.0190","LmxM.16.0190"
"OrthoGroup_7008",3,3,0.916,"LINF_160008100","LmjF.16.0300","LmxM.16.0300"
"OrthoGroup_7009",3,3,0.916,"LINF_180013200","LmjF.18.0800","LmxM.18.0800"
"OrthoGroup_7010",3,3,0.916,"LINF_210017800","LmjF.21.1020","LmxM.21.1020"
"OrthoGroup_7011",3,3,0.916,"LINF_250014200","LmjF.25.0840","LmxM.25.0840"
"OrthoGroup_7012",3,3,0.916,"LINF_360020700","LmjF.36.1450","LmxM.36.1450"
"OrthoGroup_7013",3,3,0.915,"LINF_100012900","LmjF.10.0610","LmxM.10.0610"
"OrthoGroup_7014",3,3,0.915,"LINF_160011700","LmjF.16.0640","LmxM.16.0640"
"OrthoGroup_7015",3,3,0.915,"LINF_200018000","LmjF.20.1280","LmxM.20.1280"
"OrthoGroup_7016",3,3,0.915,"LINF_240016700","LmjF.24.1140","LmxM.24.1140"
"OrthoGroup_7017",3,3,0.915,"LINF_270014000","LmjF.27.0780","LmxM.27.0780"
"OrthoGroup_7018",3,3,0.915,"LINF_290021200","LmjF.29.1480","LmxM.08_29.1480"
"OrthoGroup_7019",3,3,0.915,"LINF_320006700","LmjF.32.0165","LmxM.31.0165"
"OrthoGroup_7020",3,3,0.915,"LINF_360076400","LmjF.36.6490","LmxM.36.6490"
"OrthoGroup_7021",3,3,0.914,"LINF_010007200","LmjF.01.0230","LmxM.01.0230"
"OrthoGroup_7022",3,3,0.914,"LINF_100007000","LmjF.10.0195","LmxM.10.0195"
"OrthoGroup_7023",3,3,0.914,"LINF_170016200","LmjF.17.0910","LmxM.17.0910"
"OrthoGroup_7024",3,3,0.914,"LINF_240023400","LmjF.24.1740","LmxM.24.1740"
"OrthoGroup_7025",3,3,0.914,"LINF_280005800","LmjF.28.0090","LmxM.28.0090"
"OrthoGroup_7026",3,3,0.914,"LINF_330038900","LmjF.33.2910","LmxM.32.2910"
"OrthoGroup_7027",3,3,0.914,"LINF_360080800","LmjF.36.6880","LmxM.36.6880"
"OrthoGroup_7028",3,3,0.913,"LINF_030013600","LmjF.03.0850","LmxM.03.0850"
"OrthoGroup_7029",3,3,0.913,"LINF_040010600","LmjF.04.0560","LmxM.04.0560"
"OrthoGroup_7030",3,3,0.913,"LINF_040015700","LmjF.04.1060","LmxM.04.1060"
"OrthoGroup_7031",3,3,0.913,"LINF_060013600","LmjF.06.0790","LmxM.06.0790"
"OrthoGroup_7032",3,3,0.913,"LINF_060016800","LmjF.06.1100","LmxM.06.1100"
"OrthoGroup_7033",3,3,0.913,"LINF_090022300","LmjF.09.1470","LmxM.09.1470"
"OrthoGroup_7034",3,3,0.913,"LINF_100014000","LmjF.10.0730","LmxM.10.0730"
"OrthoGroup_7035",3,3,0.913,"LINF_170015200","LmjF.17.0815","LmxM.17.0815"
"OrthoGroup_7036",3,3,0.913,"LINF_220021700","LmjF.22.1550","LmxM.22.1550"
"OrthoGroup_7037",3,3,0.913,"LINF_240015400","LmjF.24.1020","LmxM.24.1020"
"OrthoGroup_7038",3,3,0.913,"LINF_260005200","LmjF.26.0020","LmxM.26.0020"
"OrthoGroup_7039",3,3,0.913,"LINF_270006300","LmjF.27.0140","LmxM.27.0140"
"OrthoGroup_7040",3,3,0.913,"LINF_280016300","LmjF.28.1070","LmxM.28.1070"
"OrthoGroup_7041",3,3,0.913,"LINF_320040800","LmjF.32.3330","LmxM.31.3330"
"OrthoGroup_7042",3,3,0.913,"LINF_340009600","LmjF.34.0450","LmxM.33.0450"
"OrthoGroup_7043",3,3,0.912,"LINF_020008200","LmjF.02.0320","LmxM.02.0320"
"OrthoGroup_7044",3,3,0.912,"LINF_030008500","LmjF.03.0370","LmxM.03.0370"
"OrthoGroup_7045",3,3,0.912,"LINF_040005900","LmjF.04.0080","LmxM.04.0080"
"OrthoGroup_7046",3,3,0.912,"LINF_040011000","LmjF.04.0600","LmxM.04.0600"
"OrthoGroup_7047",3,3,0.912,"LINF_130012900","LmjF.13.0800","LmxM.13.0800"
"OrthoGroup_7048",3,3,0.912,"LINF_200019900","LmjF.20.1460","LmxM.20.1460"
"OrthoGroup_7049",3,3,0.912,"LINF_270013600","LmjF.27.0745:pseudogenic_transcript-p1","LmxM.27.0745"
"OrthoGroup_7050",3,3,0.912,"LINF_300009000","LmjF.30.0400","LmxM.29.0400"
"OrthoGroup_7051",3,3,0.912,"LINF_320025800","LmjF.32.1975","LmxM.31.1975"
"OrthoGroup_7052",3,3,0.912,"LINF_330011600","LmjF.33.0510","LmxM.32.0510"
"OrthoGroup_7053",3,3,0.912,"LINF_330037600","LmjF.33.2830","LmxM.32.2830"
"OrthoGroup_7054",3,3,0.911,"LINF_060008800","LmjF.06.0350","LmxM.06.0350"
